Codigo;Descrição;Unidade;Preco_Sem_Desoneracao;Preco_Com_Desoneracao;Tipo
93405;MÁQUINA JATO DE PRESSAO PORTÁTIL, CAMARA DE 1 SAIDA, CAPACIDADE 280 L, DIAMETRO 670 MM, BICO DE JATO CURTO VENTURI DE 5/16'' , MANGUEIRA DE 1'' COM COMPRESSOR DE AR REBOCÁVEL 189 PCM E MOTOR DIESEL 63 CV - JUROS. AF_03/2016;H;0,61;0,61;Composição
93406;MÁQUINA JATO DE PRESSAO PORTÁTIL, CAMARA DE 1 SAIDA, CAPACIDADE 280 L, DIAMETRO 670 MM, BICO DE JATO CURTO VENTURI DE 5/16'' , MANGUEIRA DE 1'' COM COMPRESSOR DE AR REBOCÁVEL 189 PCM E MOTOR DIESEL 63 CV - MANUTENÇÃO. AF_03/2016;H;7,54;7,54;Composição
93407;MÁQUINA JATO DE PRESSAO PORTÁTIL, CAMARA DE 1 SAIDA, CAPACIDADE 280 L, DIAMETRO 670 MM, BICO DE JATO CURTO VENTURI DE 5/16'' , MANGUEIRA DE 1'' COM COMPRESSOR DE AR REBOCÁVEL 189 PCM E MOTOR DIESEL 63 CV - MATERIAIS NA OPERAÇÃO. AF_03/2016;H;33,80;33,80;Composição
93411;GERADOR PORTÁTIL MONOFÁSICO, POTÊNCIA 5500 VA, MOTOR A GASOLINA, POTÊNCIA DO MOTOR 13 CV - DEPRECIAÇÃO. AF_03/2016;H;0,22;0,22;Composição
93412;GERADOR PORTÁTIL MONOFÁSICO, POTÊNCIA 5500 VA, MOTOR A GASOLINA, POTÊNCIA DO MOTOR 13 CV - JUROS. AF_03/2016;H;0,04;0,04;Composição
93413;GERADOR PORTÁTIL MONOFÁSICO, POTÊNCIA 5500 VA, MOTOR A GASOLINA, POTÊNCIA DO MOTOR 13 CV - MANUTENÇÃO. AF_03/2016;H;0,20;0,20;Composição
93414;GERADOR PORTÁTIL MONOFÁSICO, POTÊNCIA 5500 VA, MOTOR A GASOLINA, POTÊNCIA DO MOTOR 13 CV - MATERIAIS NA OPERAÇÃO. AF_03/2016;H;13,33;13,33;Composição
93417;GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - DEPRECIAÇÃO. AF_03/2016;H;2,99;2,99;Composição
93418;GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - JUROS. AF_03/2016;H;0,53;0,53;Composição
93419;GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - MANUTENÇÃO. AF_03/2016;H;2,66;2,66;Composição
93420;GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - MATERIAIS NA OPERAÇÃO. AF_03/2016;H;48,09;48,09;Composição
93423;GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- DEPRECIAÇÃO. AF_03/2016;H;4,23;4,23;Composição
93424;GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- JUROS. AF_03/2016;H;0,76;0,76;Composição
93425;GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- MANUTENÇÃO. AF_03/2016;H;3,77;3,77;Composição
93426;GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- MATERIAIS NA OPERAÇÃO. AF_03/2016;H;114,92;114,92;Composição
93429;USINA DE MISTURA ASFÁLTICA À QUENTE, TIPO CONTRA FLUXO, PROD 40 A 80 TON/HORA - DEPRECIAÇÃO. AF_03/2016;H;72,00;72,00;Composição
93430;USINA DE MISTURA ASFÁLTICA À QUENTE, TIPO CONTRA FLUXO, PROD 40 A 80 TON/HORA - JUROS. AF_03/2016;H;12,96;12,96;Composição
93431;USINA DE MISTURA ASFÁLTICA À QUENTE, TIPO CONTRA FLUXO, PROD 40 A 80 TON/HORA - MANUTENÇÃO. AF_03/2016;H;115,74;115,74;Composição
93432;USINA DE MISTURA ASFÁLTICA À QUENTE, TIPO CONTRA FLUXO, PROD 40 A 80 TON/HORA - MATERIAIS NA OPERAÇÃO. AF_03/2016;H;2.059,20;2.059,20;Composição
93435;USINA DE ASFALTO À FRIO, CAPACIDADE DE 40 A 60 TON/HORA, ELÉTRICA POTÊNCIA 30 CV - DEPRECIAÇÃO. AF_03/2016;H;3,89;3,89;Composição
93436;USINA DE ASFALTO À FRIO, CAPACIDADE DE 40 A 60 TON/HORA, ELÉTRICA POTÊNCIA 30 CV - JUROS. AF_03/2016;H;0,81;0,81;Composição
93437;USINA DE ASFALTO À FRIO, CAPACIDADE DE 40 A 60 TON/HORA, ELÉTRICA POTÊNCIA 30 CV - MANUTENÇÃO. AF_03/2016;H;7,30;7,30;Composição
93438;USINA DE ASFALTO À FRIO, CAPACIDADE DE 40 A 60 TON/HORA, ELÉTRICA POTÊNCIA 30 CV - MATERIAIS NA OPERAÇÃO. AF_03/2016;H;21,28;21,28;Composição
95114;MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - DEPRECIAÇÃO. AF_07/2016;H;1,31;1,31;Composição
95115;MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - JUROS. AF_07/2016;H;0,15;0,15;Composição
95116;USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 90 A 120 M3/H, SEM SILO - DEPRECIAÇÃO. AF_07/2016;H;31,99;31,99;Composição
95117;USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 90 A 120 M3/H, SEM SILO - JUROS. AF_07/2016;H;5,04;5,04;Composição
95118;USINA MISTURADORA DE SOLOS, CAPACIDADE DE 200 A 500 TON/H, POTENCIA 75KW - DEPRECIAÇÃO. AF_07/2016;H;37,14;37,14;Composição
95119;USINA MISTURADORA DE SOLOS, CAPACIDADE DE 200 A 500 TON/H, POTENCIA 75KW - JUROS. AF_07/2016;H;6,68;6,68;Composição
95120;USINA MISTURADORA DE SOLOS, CAPACIDADE DE 200 A 500 TON/H, POTENCIA 75KW - MATERIAIS NA OPERAÇÃO. AF_07/2016;H;47,17;47,17;Composição
95123;DISTRIBUIDOR DE AGREGADOS AUTOPROPELIDO, CAP 3 M3, A DIESEL, POTÊNCIA 176CV - DEPRECIAÇÃO. AF_07/2016;H;13,00;13,00;Composição
95124;DISTRIBUIDOR DE AGREGADOS AUTOPROPELIDO, C/AP 3 M3, A DIESEL, POTÊNCIA 176CV - JUROS. AF_07/2016;H;2,04;2,04;Composição
95125;DISTRIBUIDOR DE AGREGADOS AUTOPROPELIDO, CAP 3 M3, A DIESEL, POTÊNCIA 176CV - MANUTENÇÃO. AF_07/2016;H;14,23;14,23;Composição
95126;DISTRIBUIDOR DE AGREGADOS AUTOPROPELIDO, CAP 3 M3, A DIESEL, POTÊNCIA 176CV  MATERIAIS NA OPERAÇÃO. AF_07/2016;H;105,57;105,57;Composição
95129;MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - DEPRECIAÇÃO. AF_07/2016;H;23,08;23,08;Composição
95130;MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - JUROS. AF_07/2016;H;4,15;4,15;Composição
95131;MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - MANUTENÇÃO. AF_07/2016;H;43,27;43,27;Composição
95132;MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - MATERIAIS NA OPERAÇÃO. AF_07/2016;H;23,12;23,12;Composição
95136;TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 TON. COM ELEVAÇÃO DE 3 M - DEPRECIAÇÃO. AF_07/2016;H;0,03;0,03;Composição
95137;TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 TON. COM ELEVAÇÃO DE 3 M - JUROS. AF_07/2016;H;0,01;0,01;Composição
95138;TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 TON. COM ELEVAÇÃO DE 3 M - MANUTENÇÃO. AF_07/2016;H;0,02;0,02;Composição
95208;GRUA ASCENCIONAL, LANÇA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATÉ 39 M  DEPRECIAÇÃO. AF_08/2016;H;33,98;33,98;Composição
95209;GRUA ASCENCIONAL, LANCA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATE 39 M  JUROS. AF_08/2016;H;4,03;4,03;Composição
95210;GRUA ASCENCIONAL, LANCA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATE 39 M  MANUTENÇÃO. AF_08/2016;H;37,16;37,16;Composição
95211;GRUA ASCENCIONAL, LANCA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATE 39 M  MATERIAIS NA OPERAÇÃO. AF_08/2016;H;6,91;6,91;Composição
95214;PULVERIZADOR DE TINTA ELÉTRICO/MÁQUINA DE PINTURA AIRLESS, VAZÃO 2 L/MIN - DEPRECIAÇÃO. AF_08/2016;H;0,39;0,39;Composição
95215;PULVERIZADOR DE TINTA ELÉTRICO/MÁQUINA DE PINTURA AIRLESS, VAZÃO 2 L/MIN - JUROS. AF_08/2016;H;0,04;0,04;Composição
95216;PULVERIZADOR DE TINTA ELÉTRICO/MÁQUINA DE PINTURA AIRLESS, VAZÃO 2 L/MIN - MANUTENÇÃO. AF_08/2016;H;0,27;0,27;Composição
95217;PULVERIZADOR DE TINTA ELÉTRICO/MÁQUINA DE PINTURA AIRLESS, VAZÃO 2 L/MIN - MATERIAIS NA OPERAÇÃO. AF_08/2016;H;0,46;0,46;Composição
95255;MARTELO DEMOLIDOR PNEUMÁTICO MANUAL, 32 KG - DEPRECIAÇÃO. AF_09/2016;H;1,16;1,16;Composição
95256;MARTELO DEMOLIDOR PNEUMÁTICO MANUAL, 32 KG - JUROS. AF_09/2016;H;0,13;0,13;Composição
95257;MARTELO DEMOLIDOR PNEUMÁTICO MANUAL, 32 KG - MANUTENÇÃO. AF_09/2016;H;1,45;1,45;Composição
95260;COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - DEPRECIAÇÃO. AF_09/2016;H;0,55;0,55;Composição
95261;COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - JUROS. AF_09/2016;H;0,13;0,13;Composição
95262;COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - MANUTENÇÃO. AF_09/2016;H;1,21;1,21;Composição
95263;COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - MATERIAIS NA OPERAÇÃO. AF_09/2016;H;4,13;4,13;Composição
95266;RÉGUA VIBRATÓRIA DUPLA PARA CONCRETO, PESO DE 60KG, COMPRIMENTO 4 M, COM MOTOR A GASOLINA, POTÊNCIA 5,5 HP - DEPRECIAÇÃO. AF_09/2016;H;0,42;0,42;Composição
95267;RÉGUA VIBRATÓRIA DUPLA PARA CONCRETO, PESO DE 60KG, COMPRIMENTO 4 M, COM MOTOR A GASOLINA, POTÊNCIA 5,5 HP - JUROS. AF_09/2016;H;0,04;0,04;Composição
95268;RÉGUA VIBRATÓRIA DUPLA PARA CONCRETO, PESO DE 60KG, COMPRIMENTO 4 M, COM MOTOR A GASOLINA, POTÊNCIA 5,5 HP - MANUTENÇÃO. AF_09/2016;H;0,41;0,41;Composição
95269;RÉGUA VIBRATÓRIA DUPLA PARA CONCRETO, PESO DE 60KG, COMPRIMENTO 4 M, COM MOTOR A GASOLINA, POTÊNCIA 5,5 HP  MATERIAIS NA OPERAÇÃO. AF_09/2016;H;7,73;7,73;Composição
95272;POLIDORA DE PISO (POLITRIZ), PESO DE 100KG, DIÂMETRO 450 MM, MOTOR ELÉTRICO, POTÊNCIA 4 HP - DEPRECIAÇÃO. AF_09/2016;H;0,41;0,41;Composição
95273;POLIDORA DE PISO (POLITRIZ), PESO DE 100KG, DIÂMETRO 450 MM, MOTOR ELÉTRICO, POTÊNCIA 4 HP - JUROS. AF_09/2016;H;0,04;0,04;Composição
95274;POLIDORA DE PISO (POLITRIZ), PESO DE 100KG, DIÂMETRO 450 MM, MOTOR ELÉTRICO, POTÊNCIA 4 HP - MANUTENÇÃO. AF_09/2016;H;0,32;0,32;Composição
95275;POLIDORA DE PISO (POLITRIZ), PESO DE 100KG, DIÂMETRO 450 MM, MOTOR ELÉTRICO, POTÊNCIA 4 HP  MATERIAIS NA OPERAÇÃO. AF_09/2016;H;1,87;1,87;Composição
95278;DESEMPENADEIRA DE CONCRETO, PESO DE 75KG, 4 PÁS, MOTOR A GASOLINA, POTÊNCIA 5,5 HP - DEPRECIAÇÃO. AF_09/2016;H;0,44;0,44;Composição
95279;DESEMPENADEIRA DE CONCRETO, PESO DE 75KG, 4 PÁS, MOTOR A GASOLINA, POTÊNCIA 5,5 HP - JUROS. AF_09/2016;H;0,05;0,05;Composição
95280;DESEMPENADEIRA DE CONCRETO, PESO DE 75KG, 4 PÁS, MOTOR A GASOLINA, POTÊNCIA 5,5 HP - MANUTENÇÃO. AF_09/2016;H;0,35;0,35;Composição
95281;DESEMPENADEIRA DE CONCRETO, PESO DE 75KG, 4 PÁS, MOTOR A GASOLINA, POTÊNCIA 5,5 HP  MATERIAIS NA OPERAÇÃO. AF_09/2016;H;7,73;7,73;Composição
95617;PERFURATRIZ PNEUMATICA MANUAL DE PESO MEDIO, MARTELETE, 18KG, COMPRIMENTO MÁXIMO DE CURSO DE 6 M, DIAMETRO DO PISTAO DE 5,5 CM - DEPRECIAÇÃO. AF_11/2016;H;0,95;0,95;Composição
95618;PERFURATRIZ PNEUMATICA MANUAL DE PESO MEDIO, MARTELETE, 18KG, COMPRIMENTO MÁXIMO DE CURSO DE 6 M, DIAMETRO DO PISTAO DE 5,5 CM - JUROS. AF_11/2016;H;0,11;0,11;Composição
95619;PERFURATRIZ PNEUMATICA MANUAL DE PESO MEDIO, MARTELETE, 18KG, COMPRIMENTO MÁXIMO DE CURSO DE 6 M, DIAMETRO DO PISTAO DE 5,5 CM - MANUTENÇÃO. AF_11/2016;H;1,19;1,19;Composição
95627;ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,20/11,65 T, LARGURA DE TRABALHO 1,73 M - DEPRECIAÇÃO. AF_11/2016;H;28,80;28,80;Composição
95628;ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,20/11,65 T, LARGURA DE TRABALHO 1,73 M - JUROS. AF_11/2016;H;3,99;3,99;Composição
95629;ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,20/11,65 T, LARGURA DE TRABALHO 1,73 M - MANUTENÇÃO. AF_11/2016;H;36,04;36,04;Composição
95630;ROLO COMPACTADOR VIBRATORIO TANDEM, ACO LISO, POTENCIA 125 HP, PESO SEM/COM LASTRO 10,20/11,65 T, LARGURA DE TRABALHO 1,73 M - MATERIAIS NA OPERAÇÃO. AF_11/2016;H;64,00;64,00;Composição
95698;"PERFURATRIZ MANUAL, TORQUE MAXIMO 55 KGF.M, POTENCIA 5 CV, COM DIAMETRO MAXIMO 8 1/2"" - DEPRECIAÇÃO. AF_11/2016";H;3,87;3,87;Composição
95699;"PERFURATRIZ MANUAL, TORQUE MAXIMO 55 KGF.M, POTENCIA 5 CV, COM DIAMETRO MAXIMO 8 1/2"" - JUROS. AF_11/2016";H;0,46;0,46;Composição
95700;"PERFURATRIZ MANUAL, TORQUE MAXIMO 55 KGF.M, POTENCIA 5 CV, COM DIAMETRO MAXIMO 8 1/2"" - MANUTENÇÃO. AF_11/2016";H;4,84;4,84;Composição
95701;"PERFURATRIZ MANUAL, TORQUE MAXIMO 55 KGF.M, POTENCIA 5 CV, COM DIAMETRO MAXIMO 8 1/2"" - MATERIAIS NA OPERAÇÃO. AF_11/2016";H;2,31;2,31;Composição
95704;PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, POTÊNCIA ENTRE 50 E 60 HP, DIÂMETRO MÁXIMO 10 - DEPRECIAÇÃO. AF_11/2016;H;34,33;34,33;Composição
95705;PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, POTÊNCIA ENTRE 50 E 60 HP, DIÂMETRO MÁXIMO 10 - JUROS. AF_11/2016;H;4,89;4,89;Composição
95706;PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, POTÊNCIA ENTRE 50 E 60 HP, DIÂMETRO MÁXIMO 10 - MANUTENÇÃO. AF_11/2016;H;42,96;42,96;Composição
95707;PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, POTÊNCIA ENTRE 50 E 60 HP, DIÂMETRO MÁXIMO 10 - MATERIAIS NA OPERAÇÃO. AF_11/2016;H;25,81;25,81;Composição
95710;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, COM GARRA GIRATORIA DE MANDIBULAS, PESO OPERACIONAL ENTRE 22,00 E 25,50 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - DEPRECIAÇÃO. AF_11/2016;H;41,26;41,26;Composição
95711;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, COM GARRA GIRATORIA DE MANDIBULAS, PESO OPERACIONAL ENTRE 22,00 E 25,50 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - JUROS. AF_11/2016;H;5,60;5,60;Composição
95712;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, COM GARRA GIRATORIA DE MANDIBULAS, PESO OPERACIONAL ENTRE 22,00 E 25,50 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - MANUTENÇÃO. AF_11/2016;H;51,58;51,58;Composição
95713;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, COM GARRA GIRATORIA DE MANDIBULAS, PESO OPERACIONAL ENTRE 22,00 E 25,50 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - MATERIAIS NA OPERAÇÃO. AF_11/2016;H;64,47;64,47;Composição
95716;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, EQUIPADA COM CLAMSHELL, COM CAPACIDADE DA CAÇAMBA ENTRE 1,20 E 1,50 M3, PESO OPERACIONAL ENTRE 20,00 E 22,00 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - DEPRECIAÇÃO. AF_11/2016;H;39,72;39,72;Composição
95717;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, EQUIPADA COM CLAMSHELL, COM CAPACIDADE DA CAÇAMBA ENTRE 1,20 E 1,50 M3, PESO OPERACIONAL ENTRE 20,00 E 22,00 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - JUROS. AF_11/2016;H;5,39;5,39;Composição
95718;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, EQUIPADA COM CLAMSHELL, COM CAPACIDADE DA CAÇAMBA ENTRE 1,20 E 1,50 M3, PESO OPERACIONAL ENTRE 20,00 E 22,00 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - MANUTENÇÃO. AF_11/2016;H;49,66;49,66;Composição
95719;ESCAVADEIRA HIDRAULICA SOBRE ESTEIRA, EQUIPADA COM CLAMSHELL, COM CAPACIDADE DA CAÇAMBA ENTRE 1,20 E 1,50 M3, PESO OPERACIONAL ENTRE 20,00 E 22,00 TON, POTENCIA LIQUIDA ENTRE 150 E 160 HP - MATERIAIS NA OPERAÇÃO. AF_11/2016;H;64,47;64,47;Composição
95869;GRUPO GERADOR COM CARENAGEM, MOTOR DIESEL POTÊNCIA STANDART ENTRE 250 E 260 KVA - JUROS. AF_12/2016;H;1,21;1,21;Composição
95870;GRUPO GERADOR COM CARENAGEM, MOTOR DIESEL POTÊNCIA STANDART ENTRE 250 E 260 KVA - MANUTENÇÃO. AF_12/2016;H;6,03;6,03;Composição
95871;GRUPO GERADOR COM CARENAGEM, MOTOR DIESEL POTÊNCIA STANDART ENTRE 250 E 260 KVA - MATERIAIS NA OPERAÇÃO. AF_12/2016;H;195,79;195,79;Composição
95874;GRUPO GERADOR COM CARENAGEM, MOTOR DIESEL POTÊNCIA STANDART ENTRE 250 E 260 KVA - DEPRECIAÇÃO. AF_12/2016;H;6,76;6,76;Composição
96008;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - DEPRECIAÇÃO. AF_02/2017;H;16,81;16,81;Composição
96009;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - JUROS. AF_02/2017;H;2,32;2,32;Composição
96011;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - MANUTENÇÃO. AF_02/2017;H;18,39;18,39;Composição
96012;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - MATERIAIS NA OPERAÇÃO. AF_02/2017;H;123,25;123,25;Composição
96015;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - DEPRECIAÇÃO. AF_02/2017;H;16,64;16,64;Composição
96016;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - JUROS. AF_02/2017;H;2,30;2,30;Composição
96018;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - MANUTENÇÃO. AF_02/2017;H;18,19;18,19;Composição
96019;TRATOR DE PNEUS COM POTÊNCIA DE 122 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - MATERIAIS NA OPERAÇÃO. AF_02/2017;H;123,25;123,25;Composição
96023;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - DEPRECIAÇÃO. AF_02/2017;H;12,99;12,99;Composição
96024;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - JUROS. AF_02/2017;H;1,80;1,80;Composição
96026;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - MANUTENÇÃO. AF_02/2017;H;14,20;14,20;Composição
96027;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM GRADE DE DISCOS ACOPLADA - MATERIAIS NA OPERAÇÃO. AF_02/2017;H;85,88;85,88;Composição
96030;CAMINHÃO BASCULANTE 10 M3, TRUCADO, POTÊNCIA 230 CV, INCLUSIVE CAÇAMBA METÁLICA, COM DISTRIBUIDOR DE AGREGADOS ACOPLADO - DEPRECIAÇÃO. AF_02/2017;H;20,77;20,77;Composição
96031;CAMINHÃO BASCULANTE 10 M3, TRUCADO, POTÊNCIA 230 CV, INCLUSIVE CAÇAMBA METÁLICA, COM DISTRIBUIDOR DE AGREGADOS ACOPLADO - JUROS. AF_02/2017;H;3,83;3,83;Composição
96032;CAMINHÃO BASCULANTE 10 M3, TRUCADO, POTÊNCIA 230 CV, INCLUSIVE CAÇAMBA METÁLICA, COM DISTRIBUIDOR DE AGREGADOS ACOPLADO - IMPOSTOS E SEGUROS. AF_02/2017;H;1,49;1,49;Composição
96033;CAMINHÃO BASCULANTE 10 M3, TRUCADO, POTÊNCIA 230 CV, INCLUSIVE CAÇAMBA METÁLICA, COM DISTRIBUIDOR DE AGREGADOS ACOPLADO - MANUTENÇÃO. AF_02/2017;H;38,96;38,96;Composição
96034;CAMINHÃO BASCULANTE 10 M3, TRUCADO, POTÊNCIA 230 CV, INCLUSIVE CAÇAMBA METÁLICA, COM DISTRIBUIDOR DE AGREGADOS ACOPLADO - MATERIAIS NA OPERAÇÃO. AF_02/2017;H;101,67;101,67;Composição
96053;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - DEPRECIAÇÃO. AF_03/2017;H;13,16;13,16;Composição
96054;MINICARREGADEIRA SOBRE RODAS POTENCIA 47HP CAPACIDADE OPERACAO 646 KG, COM VASSOURA MECÂNICA ACOPLADA - DEPRECIAÇÃO. AF_03/2017;H;21,92;21,92;Composição
96055;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - JUROS. AF_03/2017;H;1,82;1,82;Composição
96056;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - MANUTENÇÃO. AF_03/2017;H;14,40;14,40;Composição
96057;TRATOR DE PNEUS COM POTÊNCIA DE 85 CV, TRAÇÃO 4X4, COM VASSOURA MECÂNICA ACOPLADA - MATERIAIS NA OPERAÇÃO. AF_03/2017;H;85,88;85,88;Composição
96060;MINICARREGADEIRA SOBRE RODAS POTENCIA 47HP CAPACIDADE OPERACAO 646 KG, COM VASSOURA MECÂNICA ACOPLADA - JUROS. AF_03/2017;H;2,21;2,21;Composição
96061;MINICARREGADEIRA SOBRE RODAS POTENCIA 47HP CAPACIDADE OPERACAO 646 KG, COM VASSOURA MECÂNICA ACOPLADA - MANUTENÇÃO. AF_03/2017;H;27,40;27,40;Composição
96062;MINICARREGADEIRA SOBRE RODAS POTENCIA 47HP CAPACIDADE OPERACAO 646 KG, COM VASSOURA MECÂNICA ACOPLADA - MATERIAIS NA OPERAÇÃO. AF_03/2017;H;37,58;37,58;Composição
96241;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - DEPRECIACAO. AF_04/2017;H;18,27;18,27;Composição
96242;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - JUROS. AF_04/2017;H;2,48;2,48;Composição
96243;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - MANUTENCAO. AF_04/2017;H;22,84;22,84;Composição
96244;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - MATERIAIS NA OPERACAO. AF_04/2017;H;12,48;12,48;Composição
96298;PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL - DEPRECIAÇÃO. AF_05/2017;H;53,60;53,60;Composição
96299;PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL - JUROS. AF_05/2017;H;7,44;7,44;Composição
96300;PERFURATRIZ ROTATIVA SOBRE ESTEIRA, TORQUE MAXIMO 2500 KGM, POTENCIA 110 HP, MOTOR DIESEL - MANUTENÇÃO. AF_05/2017;H;67,08;67,08;Composição
